time,position 0,position 1,position 2,position 3,position 4,position 5,position 6,position 7,position 8,position 9
6710.0,"(78.66956934963005, 286.0710529437556)","(228.6722748636037, 297.96189079695756)","(838.9684410972624, 211.67312815001142)","(1155.8328796868896, 484.63105045735915)","(223.14944390170803, 546.0218493392605)","(730.7518531526889, 279.8900818580423)","(318.1339167567116, 796.9438501152345)","(515.4495663386666, 632.0318518027439)","(805.0538598757365, 764.6187995830516)","(993.8344073262775, 913.4990969228149)"
6711.0,"(78.50595175640485, 285.8820310318321)","(228.50291060642675, 297.7780002088599)","(838.8285988917761, 211.67976250926137)","(1155.883715288455, 484.65789520507235)","(223.1236966821995, 545.9667400925642)","(730.8030938869255, 279.8406314487521)","(317.96824717292805, 796.8691308646582)","(515.3202013041052, 632.2457786309653)","(805.3020075989162, 764.5884234825656)","(994.083956184721, 913.4840846861553)"
6712.0,"(78.34233416317966, 285.69300911990865)","(228.33354634924981, 297.59410962076225)","(838.6894558973172, 211.68636369671506)","(1155.9342967120128, 484.684605729047)","(223.0980781987885, 545.9119063921014)","(730.8540784174909, 279.79142829150834)","(317.8034059370634, 796.7947852103349)","(515.1908362695439, 632.4597054591868)","(805.550155322096, 764.5580473820798)","(994.3335050431646, 913.4690724494956)"
6713.0,"(78.17871656995446, 285.50398720798523)","(228.16418209207288, 297.4102190326646)","(838.5510086178306, 211.6929318782315)","(1155.9846252284528, 484.71118270040176)","(223.07258780779455, 545.8573468601409)","(730.9048080254034, 279.7424711500508)","(317.6393889073781, 796.7208112842833)","(515.0614712349825, 632.6736322874083)","(805.7983030452757, 764.5276712815939)","(994.5830539016081, 913.4540602128359)"
6714.0,"(78.01509897672926, 285.31496529606176)","(227.99481783489594, 297.22632844456695)","(838.4132535747415, 211.69946721884034)","(1156.0347021023106, 484.73762678689974)","(223.04722486875556, 545.8030601258401)","(730.9552839852764, 279.69375879430055)","(317.4761919628412, 796.6472072278618)","(514.9321062004211, 632.8875591156298)","(806.0464507684554, 764.4972951811081)","(994.8326027600516, 913.4390479761762)"
6715.0,"(77.85148138350407, 285.1259433841383)","(227.825453577719, 297.0424378564693)","(838.2761873068678, 211.70596988274613)","(1156.084528591799, 484.76393865296524)","(223.02198874441177, 545.749044825211)","(731.0055075653501, 279.64529000032906)","(317.313811003027, 796.5739711917225)","(514.8027411658597, 633.1014859438512)","(806.2945984916352, 764.4669190806222)","(995.0821516184951, 913.4240357395165)"
6716.0,"(77.68786379027887, 284.93692147221486)","(227.65608932054207, 296.85854726837164)","(838.1398063703334, 211.7124400333324)","(1156.13410594884, 484.7901189597004)","(222.9968788006897, 545.6952996010849)","(731.0554800275233, 279.5970635503274)","(317.15224194801186, 796.5011013357639)","(514.6733761312984, 633.3154127720727)","(806.5427462148149, 764.4365429801364)","(995.3317004769386, 913.4090235028568)"
6717.0,"(77.52424619705367, 284.74789956029144)","(227.48672506336513, 296.674656680274)","(838.0041073384817, 211.71887783316575)","(1156.1834354190958, 484.8161683649019)","(222.97189440668626, 545.6418231030794)","(731.1052026273858, 279.54907823257577)","(316.9914807382718, 796.4285958290851)","(514.544011096737, 633.5293396002942)","(806.7908939379946, 764.4061668796505)","(995.5812493353822, 913.3940112661971)"
6718.0,"(77.36062860382847, 284.55887764836797)","(227.3173608061882, 296.49076609217633)","(837.8690868017893, 211.72528344399993)","(1156.2325182420002, 484.8420875230774)","(222.94703493465283, 545.588613987564)","(731.1546766142488, 279.5013328414129)","(316.8315233345804, 796.3564528499397)","(514.4146460621756, 633.7432664285157)","(807.0390416611743, 764.3757907791646)","(995.8307981938257, 913.3789990295375)"
6719.0,"(77.19701101060328, 284.3698557364445)","(227.14799654901125, 296.3068755040787)","(837.7347413677803, 211.73165702677994)","(1156.2813556507901, 484.867877085462)","(222.92229975997958, 545.5356709176262)","(731.2039032311776, 279.4538261772058)","(316.6723657179075, 796.28467058569)","(514.2852810276142, 633.9571932567371)","(807.2871893843541, 764.3454146786788)","(996.0803470522692, 913.3639867928778)"
6720.0,"(77.03339341737808, 284.1808338245211)","(226.97863229183432, 296.122984915981)","(837.6010676609415, 211.73799874164604)","(1156.3299488725363, 484.8935377000347)","(222.8976882611797, 545.4829925630381)","(731.2528837150218, 279.4065570463198)","(316.51400388931796, 796.2132472327615)","(514.1559159930529, 634.1711200849586)","(807.5353371075338, 764.3150385781929)","(996.3298959107127, 913.3489745562181)"
6721.0,"(76.86977582415288, 283.9918119125976)","(226.80926803465738, 295.93909432788337)","(837.4680623226368, 211.7443087479378)","(1156.3782991281737, 484.91907001153453)","(222.8731998198738, 545.4305776002229)","(731.3016192964467, 279.3595242610882)","(316.35643386987135, 796.1421809965977)","(514.0265509584915, 634.3850469131801)","(807.7834848307135, 764.2846624777071)","(996.5794447691562, 913.3339623195584)"
6722.0,"(76.70615823092768, 283.8027900006742)","(226.63990377748044, 295.7552037397857)","(837.3357220110236, 211.7505872041981)","(1156.4264076325328, 484.9444746614769)","(222.84883382077444, 545.3784247122218)","(731.3501111999644, 279.3127266397828)","(316.199651700522, 796.0714700916147)","(513.8971859239301, 634.5989737414016)","(808.0316325538932, 764.2542863772212)","(996.8289936275997, 913.3189500828987)"
6723.0,"(76.54254063770249, 283.6137680887507)","(226.4705395203035, 295.57131315168806)","(837.2040434009684, 211.7568342681771)","(1156.47427559437, 484.9697522881695)","(222.82458965167058, 545.3265325886607)","(731.3983606439646, 279.2661630065839)","(316.0436534420194, 796.0011127411567)","(513.7678208893687, 634.812900569623)","(808.279780277073, 764.2239102767354)","(997.0785424860433, 913.303937846239)"
6724.0,"(76.37892304447729, 283.4247461768272)","(226.30117526312657, 295.3874225635904)","(837.0730231839636, 211.76305009683622)","(1156.5219042163983, 484.99490352672865)","(222.8004667034122, 545.2748999257174)","(731.4463688407448, 279.21983219155095)","(315.8884351748093, 795.9311071774509)","(513.6384558548074, 635.0268273978445)","(808.5279280002527, 764.1935341762495)","(997.3280913444868, 913.2889256095793)"
6725.0,"(76.21530545125209, 283.23572426490375)","(226.13181100594963, 295.20353197549275)","(836.9426580680438, 211.76923484635205)","(1156.5692946953163, 485.019929009095)","(222.77646436989514, 545.2235254260888)","(731.494136996541, 279.1737330305932)","(315.7339929989352, 795.8614516415637)","(513.509090820246, 635.240754226066)","(808.7760757234324, 764.1631580757637)","(997.5776402029303, 913.2739133729197)"
6726.0,"(76.0516878580269, 283.04670235298033)","(225.9624467487727, 295.0196413873951)","(836.8129447777036, 211.7753886721203)","(1156.6164482218398, 485.0448293640495)","(222.75258204804567, 545.1724077989584)","(731.5416663115583, 279.12786436544025)","(315.58032303394054, 795.7921443833559)","(513.3797257856846, 635.4546810542874)","(809.0242234466122, 764.1327819752778)","(997.8271890613738, 913.25890113626)"
6727.0,"(75.8880702648017, 282.8576804410569)","(225.79308249159575, 294.83575079929744)","(836.6838800538151, 211.7815117287597)","(1156.6633659807308, 485.06960521722925)","(222.72881913780543, 545.1215457599636)","(731.5889579800005, 279.08222504361305)","(315.42742141877085, 795.7231836614391)","(513.2503607511233, 635.6686078825089)","(809.2723711697919, 764.102405874792)","(998.0767379198173, 913.2438888996003)"
6728.0,"(75.7244526715765, 282.66865852913344)","(225.62371823441882, 294.6518602111998)","(836.555460653546, 211.7876041701159)","(1156.7100491508272, 485.09425719114313)","(222.7051750421164, 545.0709380311638)","(731.6360131901005, 279.036813918395)","(315.275284311677, 795.6545677431319)","(513.1209957165619, 635.8825347107304)","(809.5205188929716, 764.0720297743061)","(998.3262867782609, 913.2288766629406)"
6729.0,"(75.5608350783513, 282.47963661720996)","(225.45435397724188, 294.46796962310214)","(836.4276833502782, 211.79366614926533)","(1156.7564989050732, 485.1187859051874)","(222.6816491669058, 545.020583341008)","(731.68283312415, 278.99162984880303)","(315.12390789011863, 795.5862949044163)","(512.9916306820005, 636.0964615389519)","(809.7686666161513, 764.0416536738203)","(998.5758356367044, 913.2138644262809)"
6730.0,"(75.3972174851261, 282.29061470528654)","(225.28498972006494, 294.2840790350045)","(836.3005449335269, 211.799697818519)","(1156.8027164105479, 485.14319197566147)","(222.65824092107127, 544.970480424303)","(731.7294189585292, 278.94667169955903)","(314.97328835066804, 795.5183634298942)","(512.8622656474391, 636.3103883671733)","(810.0168143393311, 764.0112775733344)","(998.8253844951479, 913.1988521896212)"
6731.0,"(75.23359989190091, 282.10159279336307)","(225.115625462888, 294.1001884469068)","(836.1740422088593, 211.8056993294264)","(1156.848702828495, 485.16747601578317)","(222.6349497164659, 544.9206280221815)","(731.7757718637365, 278.9019383410612)","(314.8234219089147, 795.4507716127447)","(512.7329006128778, 636.5243151953948)","(810.2649620625108, 763.9809014728486)","(999.0749333535914, 913.1838399529615)"
6732.0,"(75.06998229867571, 281.9125708814396)","(224.94626120571107, 293.9162978588092)","(836.048171997815, 211.81167083277927)","(1156.8944593143526, 485.19163863570424)","(222.61177496788358, 544.8710248820706)","(731.8218930044178, 278.85742864935594)","(314.67430479937013, 795.383517754681)","(512.6035355783164, 636.7382420236163)","(810.5131097856905, 763.9505253723627)","(999.3244822120349, 913.1688277163018)"
6733.0,"(74.90636470545051, 281.7235489695162)","(224.77689694853413, 293.7324072707115)","(835.9229311378259, 211.8176124786154)","(1156.9399870177808, 485.2156804425257)","(222.58871609304416, 544.8216697576603)","(731.8677835393958, 278.81314150610916)","(314.5259332753733, 795.3166001659075)","(512.474170543755, 636.9521688518378)","(810.7612575088702, 763.9201492718769)","(999.5740310704784, 913.1538154796422)"
6734.0,"(74.74274711222532, 281.53452705759275)","(224.6075326913572, 293.54851668261387)","(835.7983164821368, 211.8235244162223)","(1156.985287082692, 485.23960204031306)","(222.56577251257895, 544.772561408872)","(731.9134446216988, 278.7690757985786)","(314.3783036089964, 795.250017165078)","(512.3448055091936, 637.1660956800592)","(811.00940523205, 763.889773171391)","(999.823579928922, 913.1388032429825)"
6735.0,"(74.57912951900012, 281.3455051456693)","(224.43816843418026, 293.3646260945162)","(835.6743248997261, 211.8294067941412)","(1157.0303606472785, 485.2634040301115)","(222.54294365001604, 544.7236986018277)","(731.9588773985903, 278.7252304195857)","(314.23141209095144, 795.1837670792527)","(512.2154404746323, 637.3800225082807)","(811.2575529552297, 763.8593970709052)","(1000.0731287873655, 913.1237910063228)"
6736.0,"(74.41551192577492, 281.1564832337458)","(224.26880417700332, 293.18073550641856)","(835.5509532752275, 211.8352597601705)","(1157.075208844042, 485.28708700996094)","(222.52022893176596, 544.6750801088185)","(732.0040830115973, 278.6816042674878)","(314.0852550304967, 795.1178482438564)","(512.0860754400709, 637.5939493365022)","(811.5057006784094, 763.8290209704193)","(1000.322677645809, 913.1087787696631)"
6737.0,"(74.25189433254972, 280.9674613218223)","(224.09943991982638, 292.9968449183209)","(835.4281985088513, 211.84108346136964)","(1157.1198327998218, 485.31065157491116)","(222.49762778710712, 544.6267047082745)","(732.0490625965393, 278.63819624615036)","(313.9398287553442, 795.0522590026371)","(511.95671040550945, 637.8078761647237)","(811.7538484015892, 763.7986448699335)","(1000.5722265042525, 913.0937665330034)"
6738.0,"(74.08827673932453, 280.7784394098989)","(223.93007566264944, 292.81295433022325)","(835.3060575163071, 211.84687804406278)","(1157.1271342047721, 485.30094412159394)","(222.4751396481716, 544.578571184733)","(732.0938172835566, 278.5950052649196)","(313.79512961156746, 794.9869977076239)","(511.827345370948, 638.0218029929451)","(811.7368464652668, 763.7516242982516)","(1000.821775362696, 913.0787542963436)"
6739.0,"(73.92465914609933, 280.58941749797543)","(223.7607114054725, 292.6290637421256)","(835.1845272287255, 211.85264365384245)","(1157.1177446893973, 485.3383685383722)","(222.45276394993073, 544.5306783288094)","(732.1383481971388, 278.552030238595)","(313.6511539635096, 794.9220627190858)","(511.6979803363866, 638.2357298211666)","(811.7028425926221, 763.6575831548878)","(1001.0713242211395, 913.0637420596839)"
6740.0,"(73.76104155287413, 280.400395586052)","(223.59134714829557, 292.44517315402794)","(835.0636045925819, 211.85838043557322)","(1157.082078524787, 485.30332678182384)","(222.4305001301811, 544.4830249371653)","(732.1826564561532, 278.50927008740206)","(313.5078981936921, 794.8574524054904)","(511.56861530182516, 638.4496566493881)","(811.6858406562998, 763.6105625832059)","(1001.3208730795831, 913.0487298230241)"
6741.0,"(73.59742395964894, 280.21137367412854)","(223.42198289111863, 292.2612825659303)","(834.943286569619, 211.86408853339535)","(1157.0107461955665, 485.2332432687271)","(222.40834762953017, 544.4356098124795)","(732.2267431738724, 278.46672373696504)","(313.3653587027236, 794.7931651434629)","(511.43925026726373, 638.6635834776096)","(811.6518367836551, 763.5165214398421)","(1001.5704219380266, 913.0337175863644)"
6742.0,"(73.43380636642374, 280.02235176220506)","(223.2526186339417, 292.07739197783263)","(834.8235701367709, 211.86976809072837)","(1156.9750800309562, 485.19820151217874)","(222.3863058913825, 544.3884317634171)","(732.270609458003, 278.4243901182802)","(313.22353190920995, 794.7291993177456)","(511.3098852327023, 638.877510305831)","(811.6348348473327, 763.4695008681603)","(1001.8199707964701, 913.0187053497046)"
6743.0,"(73.27018877319854, 279.83332985028164)","(223.08325437676476, 291.893501389735)","(834.704452286087, 211.87541925027472)","(1156.9037477017357, 485.128117999082)","(222.3643743619256, 544.3414896046)","(732.314256410713, 278.3822681676888)","(313.0824142496639, 794.6655533211568)","(511.18052019814087, 639.0914371340525)","(811.600830974688, 763.3754597247964)","(1002.0695196549136, 913.003693113045)"
6744.0,"(73.10657117997334, 279.64430793835817)","(222.91389011958782, 291.7096108016373)","(834.5859300246565, 211.88104215402333)","(1156.8680815371254, 485.09307624253364)","(222.34255249011596, 544.2947821565771)","(732.3154689193224, 278.43225346375544)","(312.9420021784156, 794.6022255545511)","(511.05115516357944, 639.305363962274)","(811.6155798751562, 763.2925166494543)","(1002.3190685133571, 912.9886808763852)"
6745.0,"(72.94295358674815, 279.45528602643475)","(222.74452586241088, 291.52572021353967)","(834.4680003745332, 211.88663694325322)","(1156.796749207905, 485.0229927294369)","(222.32083972766537, 544.2483082457942)","(732.317893936541, 278.5322240558888)","(312.8022921675235, 794.5392144267784)","(510.921790129018, 639.5192907904955)","(811.5985746823897, 763.2454972553816)","(1002.5674731707903, 912.9737374720032)"
6746.0,"(72.77933599352295, 279.2662641145113)","(222.57516160523394, 291.341829625442)","(834.3506603726605, 211.89220375853697)","(1156.724294618152, 485.00289662006645)","(222.29923552902704, 544.2020667045653)","(732.3191064451504, 278.58220935195544)","(312.6632807066859, 794.4765183546444)","(510.7924250944566, 639.7332176187169)","(811.5645642968565, 763.151458467236)","(1002.8146358049364, 912.9588687846432)"
