time,position 0,position 1,position 2,position 3,position 4,position 5,position 6,position 7,position 8,position 9
3490.0,"(473.9957530214285, 660.683952830557)","(924.088486861717, 734.401725160485)","(777.5210299212642, 658.4247797135675)","(784.4560690028017, 162.32659270832536)","(569.3836219720213, 865.7123690535205)","(1333.162960420606, 872.7246946394719)","(453.15255562143557, 431.7575067455724)","(578.2612847043868, 726.4597297572899)","(233.06058523124787, 666.5903558444754)","(1265.0287062551492, 802.6304475666603)"
3491.0,"(474.10938766166987, 660.9066345957225)","(923.8794001200359, 734.5387752770599)","(777.3950512815574, 658.6407180898178)","(784.2063652500445, 162.31442570955716)","(569.5183692476921, 865.9229472378115)","(1333.109429803742, 872.4804929337896)","(453.1443666600032, 432.007372591399)","(578.3042596642701, 726.7060083654211)","(233.088014435059, 666.8388465661901)","(1264.7855898237597, 802.5721860803387)"
3492.0,"(474.2230223019112, 661.129316360888)","(923.6703133783549, 734.6758253936349)","(777.2690726418505, 658.8566564660681)","(783.9566614972874, 162.30225871078895)","(569.6531165233629, 866.1335254221025)","(1333.055899186878, 872.2362912281073)","(453.1361776985708, 432.2572384372256)","(578.3472346241535, 726.9522869735523)","(233.11544363887012, 667.0873372879048)","(1264.54247339237, 802.5139245940171)"
3493.0,"(474.33665694215256, 661.3519981260534)","(923.4612266366738, 734.8128755102099)","(777.1430940021436, 659.0725948423184)","(783.7069577445303, 162.29009171202074)","(569.7878637990336, 866.3441036063934)","(1333.002368570014, 871.9920895224251)","(453.1279887371384, 432.50710428305223)","(578.3902095840369, 727.1985655816835)","(233.14287284268124, 667.3358280096195)","(1264.2993569609805, 802.4556631076955)"
3494.0,"(474.4502915823939, 661.5746798912189)","(923.2521398949928, 734.9499256267849)","(777.0171153624367, 659.2885332185687)","(783.4572539917732, 162.27792471325253)","(569.9226110747045, 866.5546817906844)","(1332.94883795315, 871.7478878167428)","(453.11979977570604, 432.75697012887883)","(578.4331845439203, 727.4448441898147)","(233.17030204649237, 667.5843187313342)","(1264.056240529591, 802.3974016213739)"
3495.0,"(474.56392622263525, 661.7973616563844)","(923.0430531533117, 735.0869757433599)","(776.8911367227298, 659.5044715948189)","(783.2075502390161, 162.26575771448432)","(570.0573583503752, 866.7652599749754)","(1332.895307336286, 871.5036861110606)","(453.11161081427366, 433.00683597470544)","(578.4761595038037, 727.6911227979459)","(233.1977312503035, 667.8328094530489)","(1263.8131240982013, 802.3391401350523)"
3496.0,"(474.6775608628766, 662.0200434215499)","(922.8339664116306, 735.2240258599348)","(776.7651580830229, 659.7204099710692)","(782.957846486259, 162.25359071571611)","(570.192105626046, 866.9758381592663)","(1332.841776719422, 871.2594844053783)","(453.1034218528413, 433.25670182053204)","(578.5191344636871, 727.9374014060771)","(233.22516045411462, 668.0813001747636)","(1263.5700076668118, 802.2808786487307)"
3497.0,"(474.79119550311793, 662.2427251867153)","(922.6248796699496, 735.3610759765098)","(776.639179443316, 659.9363483473195)","(782.7081427335019, 162.2414237169479)","(570.3268529017167, 867.1864163435573)","(1332.7882461025579, 871.0152826996961)","(453.0952328914089, 433.50656766635865)","(578.5621094235705, 728.1836800142083)","(233.25258965792574, 668.3297908964782)","(1263.3268912354222, 802.222617162409)"
3498.0,"(474.9048301433593, 662.4654069518808)","(922.4157929282685, 735.4981260930848)","(776.5132008036092, 660.1522867235698)","(782.4584389807447, 162.2292567181797)","(570.4616001773876, 867.3969945278483)","(1332.7347154856939, 870.7710809940138)","(453.0870439299765, 433.75643351218525)","(578.6050843834539, 728.4299586223395)","(233.28001886173686, 668.5782816181929)","(1263.0837748040326, 802.1643556760874)"
3499.0,"(475.0184647836006, 662.6880887170463)","(922.2067061865874, 735.6351762096598)","(776.3872221639023, 660.36822509982)","(782.2087352279876, 162.2170897194115)","(570.5963474530583, 867.6075727121392)","(1332.6811848688299, 870.5268792883315)","(453.07885496854414, 434.00629935801186)","(578.6480593433373, 728.6762372304707)","(233.307448065548, 668.8267723399076)","(1262.840658372643, 802.1060941897658)"
3500.0,"(475.13209942384196, 662.9107704822118)","(921.9976194449064, 735.7722263262348)","(776.2612435241954, 660.5841634760703)","(781.9590314752305, 162.20492272064328)","(570.7310947287291, 867.8181508964302)","(1332.6276542519659, 870.2826775826493)","(453.07066600711175, 434.25616520383846)","(578.6910343032207, 728.922515838602)","(233.3348772693591, 669.0752630616223)","(1262.5975419412534, 802.0478327034442)"
3501.0,"(475.2457340640833, 663.1334522473772)","(921.7885327032253, 735.9092764428098)","(776.1352648844885, 660.8001018523206)","(781.7093277224734, 162.19275572187507)","(570.8658420043998, 868.0287290807212)","(1332.5741236351018, 870.038475876967)","(453.0624770456794, 434.50603104966507)","(578.7340092631041, 729.1687944467332)","(233.36230647317024, 669.323753783337)","(1262.3544255098639, 801.9895712171226)"
3502.0,"(475.35936870432465, 663.3561340125427)","(921.5794459615443, 736.0463265593847)","(776.0092862447816, 661.0160402285709)","(781.4596239697163, 162.18058872310687)","(571.0005892800707, 868.2393072650121)","(1332.5205930182378, 869.7942741712848)","(453.054288084247, 434.7558968954917)","(578.7769842229875, 729.4150730548644)","(233.38973567698136, 669.5722445050517)","(1262.1113090784743, 801.931309730801)"
3503.0,"(475.473003344566, 663.5788157777082)","(921.3703592198632, 736.1833766759597)","(775.8833076050747, 661.2319786048212)","(781.2099202169592, 162.16842172433866)","(571.1353365557414, 868.4498854493031)","(1332.4670624013738, 869.5500724656025)","(453.0460991228146, 435.0057627413183)","(578.8199591828709, 729.6613516629956)","(233.41716488079248, 669.8207352267664)","(1261.8681926470847, 801.8730482444794)"
3504.0,"(475.58663798480734, 663.8014975428737)","(921.1612724781821, 736.3204267925347)","(775.7573289653678, 661.4479169810714)","(780.9602164642021, 162.15625472557045)","(571.2700838314122, 868.6604636335941)","(1332.4135317845098, 869.3058707599203)","(453.03791016138223, 435.2556285871449)","(578.8629341427543, 729.9076302711268)","(233.4445940846036, 670.0692259484811)","(1261.6250762156951, 801.8147867581578)"
3505.0,"(475.7002726250487, 664.0241793080392)","(920.9521857365011, 736.4574769091097)","(775.631350325661, 661.6638553573217)","(780.710512711445, 162.14408772680224)","(571.404831107083, 868.871041817885)","(1332.3600011676458, 869.061669054238)","(453.02972119994985, 435.5054944329715)","(578.9059091026377, 730.153908879258)","(233.47202328841473, 670.3177166701958)","(1261.3819597843055, 801.7565252718362)"
3506.0,"(475.81390726529, 664.2468610732046)","(920.74309899482, 736.5945270256847)","(775.5053716859541, 661.879793733572)","(780.4608089586878, 162.13192072803403)","(571.5395783827538, 869.081620002176)","(1332.3064705507818, 868.8174673485557)","(453.02153223851747, 435.7553602787981)","(578.9488840625211, 730.4001874873892)","(233.49945249222586, 670.5662073919104)","(1261.138843352916, 801.6982637855145)"
3507.0,"(475.92754190553137, 664.4695428383701)","(920.5340122531389, 736.7315771422597)","(775.3793930462472, 662.0957321098223)","(780.2111052059307, 162.11975372926582)","(571.6743256584246, 869.292198186467)","(1332.2529399339178, 868.5732656428735)","(453.0133432770851, 436.0052261246247)","(578.9918590224045, 730.6464660955203)","(233.52688169603698, 670.8146981136251)","(1260.8957269215264, 801.6400022991929)"
3508.0,"(476.04117654577277, 664.6922246035356)","(920.3249255114579, 736.8686272588346)","(775.2534144065403, 662.3116704860726)","(779.9614014531736, 162.10758673049762)","(571.8090729340954, 869.5027763707579)","(1332.1994093170538, 868.3290639371912)","(453.0051543156527, 436.2550919704513)","(579.0348339822879, 730.8927447036515)","(233.5543108998481, 671.0631888353398)","(1260.6526104901368, 801.5817408128713)"
3509.0,"(476.1548111860142, 664.914906368701)","(920.1158387697768, 737.0056773754096)","(775.1274357668334, 662.5276088623228)","(779.7116977004165, 162.0954197317294)","(571.9438202097662, 869.7133545550489)","(1332.1458787001898, 868.084862231509)","(452.9969653542203, 436.5049578162779)","(579.0778089421713, 731.1390233117827)","(233.58174010365923, 671.3116795570545)","(1260.4094940587472, 801.5234793265497)"
3510.0,"(476.2684458262555, 665.1375881338665)","(919.9067520280958, 737.1427274919846)","(775.0014571271265, 662.7435472385731)","(779.4619939476594, 162.0832527329612)","(572.0785674854369, 869.9239327393399)","(1332.0923480833258, 867.8406605258267)","(452.98877639278794, 436.7548236621045)","(579.1207839020547, 731.3853019199139)","(233.60916930747035, 671.5601702787692)","(1260.1663776273576, 801.4652178402281)"
3511.0,"(476.38208046649686, 665.360269899032)","(919.6976652864147, 737.2797776085596)","(774.8754784874196, 662.9594856148234)","(779.2122901949023, 162.071085734193)","(572.2133147611077, 870.1345109236308)","(1332.0388174664618, 867.5964588201444)","(452.98058743135556, 437.0046895079311)","(579.163758861938, 731.631580528045)","(233.63659851128148, 671.8086610004839)","(1259.923261195968, 801.4069563539065)"
3512.0,"(476.49571510673826, 665.5829516641975)","(919.4885785447336, 737.4168277251346)","(774.7494998477127, 663.1754239910737)","(778.9625864421452, 162.05891873542478)","(572.3480620367785, 870.3450891079218)","(1331.9852868495977, 867.3522571144622)","(452.9723984699232, 437.2545553537577)","(579.2067338218214, 731.8778591361761)","(233.6640277150926, 672.0571517221986)","(1259.6801447645785, 801.3486948675849)"
3513.0,"(476.60934974697966, 665.805633429363)","(919.2794918030526, 737.5538778417096)","(774.6235212080059, 663.391362367324)","(778.712882689388, 162.04675173665657)","(572.4828093124493, 870.5556672922128)","(1331.9317562327337, 867.1080554087799)","(452.9642095084908, 437.5044211995843)","(579.2497087817048, 732.1241377443072)","(233.69145691890373, 672.3056424439133)","(1259.437028333189, 801.2904333812633)"
3514.0,"(476.722984387221, 666.0283151945284)","(919.0704050613715, 737.6909279582845)","(774.497542568299, 663.6073007435742)","(778.4631789366309, 162.03458473788837)","(572.61755658812, 870.7662454765037)","(1331.8782256158697, 866.8638537030977)","(452.9560205470584, 437.75428704541093)","(579.2926837415882, 732.3704163524383)","(233.71888612271485, 672.554133165628)","(1259.1939119017993, 801.2321718949416)"
3515.0,"(476.83661902746235, 666.2509969596939)","(918.8613183196904, 737.8279780748595)","(774.3715639285921, 663.8232391198245)","(778.2134751838738, 162.02241773912016)","(572.7523038637908, 870.9768236607947)","(1331.8246949990057, 866.6196519974154)","(452.94783158562603, 438.00415289123754)","(579.3356587014716, 732.6166949605694)","(233.74631532652597, 672.8026238873426)","(1258.9507954704097, 801.17391040862)"
3516.0,"(476.9502536677037, 666.4736787248594)","(918.6522315780094, 737.9650281914345)","(774.2455852888852, 664.0391774960748)","(777.9637714311167, 162.01025074035195)","(572.8870511394616, 871.1874018450857)","(1331.7711643821417, 866.3754502917332)","(452.93964262419365, 438.25401873706414)","(579.378633661355, 732.8629735687005)","(233.7737445303371, 673.0511146090573)","(1258.7076790390201, 801.1156489222984)"
3517.0,"(477.0638883079451, 666.6963604900249)","(918.4431448363283, 738.1020783080095)","(774.1196066491783, 664.2551158723251)","(777.7140676783596, 161.99808374158374)","(573.0217984151324, 871.3979800293766)","(1331.7176337652777, 866.1312485860509)","(452.93145366276127, 438.50388458289075)","(579.4216086212384, 733.1092521768315)","(233.80117373414822, 673.299605330772)","(1258.4645626076306, 801.0573874359768)"
3518.0,"(477.1775229481865, 666.9190422551903)","(918.2340580946473, 738.2391284245845)","(773.9936280094714, 664.4710542485753)","(777.4643639256025, 161.98591674281553)","(573.1565456908031, 871.6085582136676)","(1331.6641031484137, 865.8870468803686)","(452.9232647013289, 438.75375042871735)","(579.4645835811218, 733.3555307849626)","(233.82860293795935, 673.5480960524867)","(1258.221446176241, 800.9991259496552)"
3519.0,"(477.29115758842784, 667.1417240203558)","(918.0249713529662, 738.3761785411594)","(773.8676493697645, 664.6869926248256)","(777.2146601728454, 161.97374974404732)","(573.291292966474, 871.8191363979586)","(1331.6105725315497, 865.6428451746864)","(452.9150757398965, 439.00361627454396)","(579.5075585410052, 733.6018093930937)","(233.85603214177047, 673.7965867742014)","(1257.9783297448514, 800.9408644633336)"
3520.0,"(477.4047922286692, 667.3644057855213)","(917.8158846112851, 738.5132286577344)","(773.7416707300576, 664.9029310010759)","(776.9649564200882, 161.96158274527912)","(573.4260402421447, 872.0297145822495)","(1331.5570419146857, 865.3986434690041)","(452.9068867784641, 439.25348212037056)","(579.5505335008886, 733.8480880012248)","(233.8834613455816, 674.0450774959161)","(1257.7352133134618, 800.882602977012)"
3521.0,"(477.5184268689106, 667.5870875506868)","(917.6067978696041, 738.6502787743094)","(773.6156920903508, 665.1188693773262)","(776.7152526673311, 161.9494157465109)","(573.5607875178155, 872.2402927665405)","(1331.5035112978217, 865.1544417633219)","(452.89869781703175, 439.50334796619717)","(579.593508460772, 734.0943666093559)","(233.91089054939272, 674.2935682176308)","(1257.4920968820722, 800.8243414906904)"
3522.0,"(477.632061509152, 667.8097693158522)","(917.397711127923, 738.7873288908844)","(773.4897134506439, 665.3348077535765)","(776.465548914574, 161.9372487477427)","(573.6955347934863, 872.4508709508315)","(1331.4499806809577, 864.9102400576396)","(452.89050885559936, 439.7532138120238)","(579.6364834206554, 734.340645217487)","(233.93831975320384, 674.5420589393455)","(1257.2489804506827, 800.7660800043687)"
3523.0,"(477.7456961493933, 668.0324510810177)","(917.1886243862419, 738.9243790074594)","(773.363734810937, 665.5507461298267)","(776.2158451618169, 161.9250817489745)","(573.8302820691571, 872.6614491351224)","(1331.3964500640936, 864.6660383519574)","(452.882319894167, 440.0030796578504)","(579.6794583805388, 734.5869238256181)","(233.96574895701497, 674.7905496610601)","(1257.005864019293, 800.7078185180471)"
3524.0,"(477.85933078963467, 668.2551328461832)","(916.9795376445609, 739.0614291240344)","(773.2377561712301, 665.766684506077)","(775.9661414090598, 161.91291475020628)","(573.9650293448278, 872.8720273194134)","(1331.3429194472296, 864.4218366462751)","(452.8741309327346, 440.252945503677)","(579.7224333404222, 734.8332024337492)","(233.9931781608261, 675.0390403827748)","(1256.7627475879035, 800.6495570317255)"
3525.0,"(477.972965429876, 668.4778146113487)","(916.7704509028798, 739.1984792406093)","(773.1117775315232, 665.9826228823273)","(775.7164376563027, 161.90074775143808)","(574.0997766204986, 873.0826055037044)","(1331.2893888303656, 864.1776349405928)","(452.8659419713022, 440.5028113495036)","(579.7654083003056, 735.0794810418803)","(234.02060736463721, 675.2875311044895)","(1256.519631156514, 800.5912955454039)"
3526.0,"(478.0866000701174, 668.7004963765141)","(916.5613641611988, 739.3355293571843)","(772.9857988918163, 666.1985612585776)","(775.4667339035456, 161.88858075266987)","(574.2345238961694, 873.2931836879953)","(1331.2358582135016, 863.9334332349106)","(452.85775300986984, 440.7526771953302)","(579.808383260189, 735.3257596500114)","(234.04803656844834, 675.5360218262042)","(1256.2765147251243, 800.5330340590823)"
3527.0,"(478.2002347103588, 668.9231781416796)","(916.3522774195177, 739.4725794737593)","(772.8598202521094, 666.4144996348278)","(775.2170301507884, 161.87641375390166)","(574.3692711718402, 873.5037618722863)","(1331.1823275966376, 863.6892315292283)","(452.84956404843746, 441.0025430411568)","(579.8513582200724, 735.5720382581425)","(234.07546577225946, 675.7845125479189)","(1256.0333982937348, 800.4747725727607)"
