time,position 0,position 1,position 2,position 3,position 4,position 5,position 6,position 7,position 8,position 9
71.0,"(1070.023456127943, 124.3303165813224)","(622.8680293788661, 943.8519896441364)","(496.8141048065769, 285.8361445717999)","(1002.8114196528139, 956.5735463490128)","(202.03171044734927, 213.4077402886458)","(564.8056443969825, 775.3244093569803)","(155.12379786265686, 914.2800587989118)","(245.54698996674642, 731.2503171742102)","(1162.6414791660413, 682.8801955894525)","(1238.7761343467764, 822.3746120753669)"
72.0,"(1070.144274802982, 124.11144938925872)","(623.0821351342103, 943.722920958823)","(497.0640552312476, 285.8311660974409)","(1002.5663330318392, 956.6228672190293)","(201.91849349842113, 213.63063470866436)","(564.6894743094635, 775.1030397322215)","(155.3578500314823, 914.1921976455611)","(245.30225938429925, 731.1992589523937)","(1162.5766123557771, 682.6387576120625)","(1238.8292460740754, 822.6189052279999)"
73.0,"(1070.2650934780208, 123.89258219719504)","(623.2962408895544, 943.5938522735096)","(497.3140056559183, 285.826187623082)","(1002.3212464108645, 956.6721880890459)","(201.805276549493, 213.8535291286829)","(564.5733042219446, 774.8816701074628)","(155.59190220030771, 914.1043364922105)","(245.05752880185207, 731.1482007305773)","(1162.511745545513, 682.3973196346725)","(1238.8823578013744, 822.8631983806329)"
74.0,"(1070.3859121530597, 123.67371500513136)","(623.5103466448985, 943.4647835881962)","(497.56395608058904, 285.821209148723)","(1002.0761597898899, 956.7215089590625)","(201.69205960056485, 214.07642354870146)","(564.4571341344256, 774.6603004827041)","(155.82595436913314, 914.0164753388598)","(244.8127982194049, 731.0971425087608)","(1162.4468787352487, 682.1558816572825)","(1238.9354695286734, 823.1074915332658)"
75.0,"(1070.5067308280986, 123.45484781306767)","(623.7244524002426, 943.3357149028827)","(497.81390650525975, 285.8162306743641)","(1001.8310731689152, 956.770829829079)","(201.5788426516367, 214.29931796872)","(564.3409640469066, 774.4389308579454)","(156.06000653795857, 913.9286141855091)","(244.56806763695772, 731.0460842869444)","(1162.3820119249845, 681.9144436798925)","(1238.9885812559723, 823.3517846858988)"
76.0,"(1070.6275495031375, 123.23598062100399)","(623.9385581555867, 943.2066462175693)","(498.06385692993047, 285.81125220000513)","(1001.5859865479405, 956.8201506990956)","(201.46562570270856, 214.52221238873855)","(564.2247939593876, 774.2175612331866)","(156.294058706784, 913.8407530321584)","(244.32333705451055, 730.995026065128)","(1162.3171451147202, 681.6730057025026)","(1239.0416929832713, 823.5960778385318)"
77.0,"(1070.7483681781764, 123.0171134289403)","(624.1526639109309, 943.0775775322559)","(498.3138073546012, 285.8062737256462)","(1001.3408999269658, 956.8694715691122)","(201.35240875378042, 214.7451068087571)","(564.1086238718686, 773.9961916084279)","(156.52811087560943, 913.7528918788078)","(244.07860647206337, 730.9439678433115)","(1162.252278304456, 681.4315677251126)","(1239.0948047105703, 823.8403709911647)"
78.0,"(1070.8691868532153, 122.79824623687662)","(624.366769666275, 942.9485088469424)","(498.5637577792719, 285.80129525128723)","(1001.0958133059911, 956.9187924391288)","(201.23919180485228, 214.96800122877565)","(563.9924537843497, 773.7748219836692)","(156.76216304443486, 913.6650307254571)","(243.8338758896162, 730.892909621495)","(1162.1874114941918, 681.1901297477226)","(1239.1479164378693, 824.0846641437977)"
79.0,"(1070.9900055282542, 122.57937904481294)","(624.5808754216191, 942.819440161629)","(498.8137082039426, 285.7963167769283)","(1000.8507266850164, 956.9681133091453)","(201.12597485592414, 215.1908956487942)","(563.8762836968307, 773.5534523589105)","(156.99621521326029, 913.5771695721064)","(243.8045900406838, 730.8523838389325)","(1162.1225446839276, 680.9486917703326)","(1239.2010281651683, 824.3289572964306)"
80.0,"(1071.110824203293, 122.36051185274926)","(624.7949811769632, 942.6903714763156)","(499.0636586286133, 285.79133830256933)","(1000.6056400640417, 957.0174341791619)","(201.012757906996, 215.41379006881274)","(563.7601136093117, 773.3320827341518)","(157.18834918801883, 913.462052868749)","(243.74601834281899, 730.7713322738074)","(1162.0576778736634, 680.7072537929427)","(1239.2541398924673, 824.5732504490636)"
81.0,"(1071.231642878332, 122.14164466068557)","(625.0090869323074, 942.5613027910022)","(499.31360905328404, 285.7863598282104)","(1000.360553443067, 957.0667550491785)","(200.89954095806786, 215.6366844888313)","(563.6439435217927, 773.110713109393)","(157.2351609128966, 913.444484077841)","(243.63808876866898, 730.6982682019445)","(1161.9928110633991, 680.4658158155527)","(1239.3072516197662, 824.8175436016966)"
82.0,"(1071.3524615533709, 121.92277746862189)","(625.2231926876515, 942.4322341056887)","(499.56355947795475, 285.78138135385143)","(1000.1154668220923, 957.116075919195)","(200.78632400913972, 215.85957890884984)","(563.5277734342737, 772.8893434846343)","(157.3287843626521, 913.409346496025)","(243.4808050182818, 730.6332144539173)","(1161.927944253135, 680.2243778381627)","(1239.3603633470652, 825.0618367543295)"
83.0,"(1071.4732802284097, 121.7039102765582)","(625.4372984429956, 942.3031654203753)","(499.81350990262547, 285.7764028794925)","(999.8703802011177, 957.1653967892116)","(200.67310706021158, 216.0824733288684)","(563.4116033467548, 772.6679738598756)","(157.46921953728537, 913.3566401233011)","(243.27417080720005, 730.5761938888975)","(1161.8630774428707, 679.9829398607727)","(1239.4134750743642, 825.3061299069625)"
84.0,"(1071.5940989034486, 121.48504308449452)","(625.6514041983397, 942.1740967350619)","(500.0634603272962, 285.77142440513353)","(999.626028300112, 957.2145698052656)","(200.55989011128344, 216.30536774888694)","(563.2954332592358, 772.4466042351169)","(157.65646643679642, 913.2863649596691)","(243.02938485818265, 730.5254017717567)","(1161.7982106326065, 679.7415018833827)","(1239.4664076989925, 825.5495992574276)"
85.0,"(1071.7149175784875, 121.26617589243084)","(625.8655099536838, 942.0450280497485)","(500.3134107519669, 285.7664459307746)","(999.3828981586114, 957.2634969562392)","(200.4466731623553, 216.52826216890548)","(563.1792631717168, 772.2252346103581)","(157.89052506118523, 913.1985210051291)","(242.78459890916525, 730.474609654616)","(1161.7333438223422, 679.5000639059928)","(1239.5190756604975, 825.7918512611406)"
86.0,"(1071.8357362535264, 121.04730870036715)","(626.079615709028, 941.915959364435)","(500.5633611766376, 285.76146745641563)","(999.1409836678183, 957.3121794714581)","(200.33345621342716, 216.75115658892403)","(563.0630930841978, 772.0038649855994)","(158.12458368557404, 913.1106770505892)","(242.53981296014786, 730.4238175374752)","(1161.668477012078, 679.2586259286028)","(1239.571480282195, 826.0328920048348)"
87.0,"(1071.9565549285653, 120.82844150830347)","(626.2937214643721, 941.7868906791216)","(500.8133116013083, 285.7564889820567)","(998.9002787494792, 957.3606185741008)","(200.220239264499, 216.97405100894258)","(562.9469229966788, 771.7824953608407)","(158.35864230996285, 913.0228330960492)","(242.29502701113046, 730.3730254203344)","(1161.6036102018138, 679.0171879512128)","(1239.6236228807838, 826.2727275448107)"
88.0,"(1072.0773736036042, 120.60957431623979)","(626.5078272197162, 941.6578219938082)","(501.06326202597904, 285.75151050769773)","(998.6607773557317, 957.4088154812304)","(200.10702231557087, 217.19694542896113)","(562.8307529091599, 771.561125736082)","(158.59270093435165, 912.9349891415093)","(242.05024106211306, 730.3222333031937)","(1161.5387433915496, 678.7757499738228)","(1239.6755047663798, 826.5113639070867)"
89.0,"(1072.198192278643, 120.3907071241761)","(626.7219329750603, 941.5287533084947)","(501.31321245064976, 285.7465320333388)","(998.4224734689531, 957.4567714038242)","(199.99380536664273, 217.41983984897968)","(562.7145828216409, 771.3397561113233)","(158.82675955874046, 912.8471451869693)","(241.80545511309566, 730.2714411860529)","(1161.4738765812854, 678.5343119964328)","(1239.727127242548, 826.7488070875512)"
90.0,"(1072.319010953682, 120.17183993211242)","(626.9360387304044, 941.3996846231813)","(501.5631628753205, 285.74155355897983)","(998.1853611016082, 957.5044875468051)","(199.8805884177146, 217.64273426899823)","(562.5984127341219, 771.1183864865645)","(159.06081818312927, 912.7593012324294)","(241.56066916407826, 730.2206490689122)","(1161.4090097710211, 678.2928740190429)","(1239.7784916063354, 826.9850630521134)"
91.0,"(1072.4398296287209, 119.95297274004874)","(627.1501444857486, 941.2706159378679)","(501.8131132999912, 285.7365750846209)","(997.9494342961002, 957.551965109071)","(199.76737146878645, 217.86562868901677)","(562.4822426466029, 770.8970168618058)","(159.29487680751808, 912.6714572778894)","(241.31588321506086, 730.1698569517714)","(1161.344142960757, 678.0514360416529)","(1239.8295991483037, 827.2201377368528)"
92.0,"(1072.5606483037598, 119.73410554798505)","(627.3642502410927, 941.1415472525545)","(502.0630637246619, 285.73159661026193)","(997.7146871246197, 957.5992052835256)","(199.6541545198583, 218.08852310903532)","(562.3660725590839, 770.6756472370471)","(159.5289354319069, 912.5836133233495)","(241.07109726604347, 730.1190648346306)","(1161.2792761504927, 677.8099980642629)","(1239.8804511525623, 827.4540370481686)"
93.0,"(1072.6814669787987, 119.51523835592137)","(627.5783559964368, 941.012478567241)","(502.3130141493326, 285.726618135903)","(997.4811136889966, 957.646209257108)","(199.54093757093017, 218.31141752905387)","(562.249902471565, 770.4542776122884)","(159.7629940562957, 912.4957693688095)","(240.82631131702607, 730.0682727174899)","(1161.2144093402285, 677.5685600868729)","(1239.9310488967994, 827.6867668629278)"
94.0,"(1072.8022856538375, 119.29637116385769)","(627.7924617517809, 940.8834098819276)","(502.56296457400333, 285.72163966154403)","(997.2487081205517, 957.6929782108225)","(199.42772062200203, 218.53431194907242)","(562.133732384046, 770.2329079875296)","(159.9970526806845, 912.4079254142696)","(240.58152536800867, 730.0174806003491)","(1161.1495425299643, 677.327122109483)","(1239.9813936523155, 827.9183330286131)"
95.0,"(1072.9231043288764, 119.077503971794)","(628.006567507125, 940.7543411966142)","(502.81291499867405, 285.7166611871851)","(997.0174645799489, 957.7395133197684)","(199.3145036730739, 218.75720636909097)","(562.017562296527, 770.0115383627709)","(160.2311113050733, 912.3200814597296)","(240.33673941899127, 729.9666884832084)","(1161.0846757197, 677.085684132093)","(1240.031486684054, 828.1487413634701)"
96.0,"(1073.0439230039153, 118.85863677973032)","(628.2206732624692, 940.6252725113008)","(503.06286542334476, 285.71168271282613)","(996.7873772570491, 957.7858157531696)","(199.20128672414575, 218.9801007891095)","(561.901392209008, 769.7901687380122)","(160.46516992946212, 912.2322375051897)","(240.09195346997387, 729.9158963660676)","(1161.0198089094358, 676.844246154703)","(1240.0813292506336, 828.3779976566527)"
97.0,"(1073.1647416789542, 118.63976958766663)","(628.4347790178133, 940.4962038259873)","(503.3128158480155, 285.7067042384672)","(996.5584403707638, 957.8318866744037)","(199.0880697752176, 219.20299520912806)","(561.785222121489, 769.5687991132535)","(160.69922855385093, 912.1443935506497)","(239.84716752095648, 729.8651042489269)","(1160.9549420991716, 676.602808177313)","(1240.1309226043804, 828.6061076683694)"
98.0,"(1073.285560353993, 118.42090239560295)","(628.6488847731574, 940.3671351406739)","(503.5627662726862, 285.70172576410823)","(996.33064816891, 957.8777272410316)","(198.97485282628946, 219.4258896291466)","(561.66905203397, 769.3474294884948)","(160.93328717823974, 912.0565495961098)","(239.60238157193908, 729.8143121317861)","(1160.8900752889074, 676.361370199923)","(1240.1802679913585, 828.8330771300276)"
99.0,"(1073.406379029032, 118.20203520353927)","(628.8629905285015, 940.2380664553605)","(503.8127166973569, 285.6967472897493)","(996.1039949280654, 957.9233386048264)","(198.86163587736132, 219.64878404916516)","(561.5528819464511, 769.126059863736)","(161.16734580262855, 911.9687056415698)","(239.35759562292168, 729.7635200146453)","(1160.8252084786432, 676.1199322225331)","(1240.2293666514017, 829.0589117443775)"
100.0,"(1073.5271977040709, 117.98316801147558)","(629.0770962838457, 940.108997770047)","(504.0626671220276, 285.69176881539033)","(995.8784749534251, 957.9687219118023)","(198.74841892843318, 219.8716784691837)","(561.4367118589321, 768.9046902389773)","(161.40140442701735, 911.8808616870299)","(239.11280967390428, 729.7127278975046)","(1160.760341668379, 675.8784942451431)","(1240.2782198181446, 829.2836171856557)"
101.0,"(1073.6480163791098, 117.7643008194119)","(629.2912020391898, 939.9799290847336)","(504.31261754669833, 285.6867903410314)","(995.654082578658, 958.0138783022433)","(198.63520197950504, 220.09457288920225)","(561.3205417714131, 768.6833206142186)","(161.63546305140616, 911.79301773249)","(238.86802372488688, 729.6619357803638)","(1160.6954748581147, 675.6370562677531)","(1240.326828719054, 829.5071990997274)"
102.0,"(1073.7688350541487, 117.54543362734822)","(629.5053077945339, 939.8508603994202)","(504.56256797136905, 285.68181186667243)","(995.4308121657647, 958.0588089107321)","(198.5219850305769, 220.3174673092208)","(561.2043716838941, 768.4619509894599)","(161.86952167579497, 911.70517377795)","(238.62323777586948, 729.6111436632231)","(1160.6306080478505, 675.3956182903631)","(1240.3751945754586, 829.7296631042287)"
103.0,"(1073.8896537291876, 117.32656643528453)","(629.719413549878, 939.7217917141068)","(504.81251839603976, 285.6768333923135)","(995.2086581049358, 958.1035148661784)","(198.40876808164876, 220.54036172923935)","(561.0882015963751, 768.2405813647011)","(162.10358030018378, 911.61732982341)","(238.37845182685209, 729.5603515460823)","(1160.5657412375863, 675.1541803129732)","(1240.4233186025813, 829.9510147887075)"
104.0,"(1074.0104724042264, 117.10769924322085)","(629.9335193052221, 939.5927230287933)","(505.0624688207105, 285.67185491795453)","(994.9876148144111, 958.1479972918476)","(198.29555113272062, 220.7632561492579)","(560.9720315088562, 768.0192117399424)","(162.3376389245726, 911.5294858688701)","(238.1336658778347, 729.5095594289415)","(1160.500874427322, 674.9127423355832)","(1240.4712020095683, 830.171259714764)"
105.0,"(1074.1312910792653, 116.88883205115717)","(630.1476250605663, 939.4636543434799)","(505.3124192453812, 285.6668764435956)","(994.7676767403391, 958.1922573053884)","(198.18233418379248, 220.98615056927645)","(560.8558614213372, 767.7978421151837)","(162.5716975489614, 911.4416419143301)","(237.8888799288173, 729.4587673118008)","(1160.4360076170578, 674.6713043581932)","(1240.5188459995204, 830.3904034161902)"
106.0,"(1074.2521097543042, 116.66996485909348)","(630.3617308159104, 939.3345856581665)","(505.5623696700519, 285.66189796923663)","(994.5488383566374, 958.2362960188614)","(198.06911723486434, 221.209044989295)","(560.7396913338182, 767.576472490425)","(162.8057561733502, 911.3537979597902)","(237.6440939797999, 729.40797519466)","(1160.3711408067936, 674.4298663808032)","(1240.5662517695228, 830.6084513991093)"
107.0,"(1074.3729284293431, 116.4510976670298)","(630.5758365712545, 939.205516972853)","(505.8123200947226, 285.6569194948777)","(994.3310941648542, 958.2801145387671)","(197.9559002859362, 221.43193940931354)","(560.6235212462992, 767.3551028656663)","(163.039814797739, 911.2659540052503)","(237.3993080307825, 729.3571830775193)","(1160.3062739965294, 674.1884284034132)","(1240.613420510675, 830.8254091421137)"
